t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
1016,1.3874896338638179,1.64582101493665,0.5081583482413005,0.7664897293141322,0.0,0.0,0.0,0.0,0.27,0.06,0.5081583482413005
1017,1.0287350631048926,1.482314613452748,0.350929704890187,0.8045092552380423,0.0,0.0,0.0,0.0,0.27,0.06,0.350929704890187
1018,0.6022154629037579,1.4973744135894234,0.0285170132699064,0.9236759639555713,0.0,0.0,0.0,0.0,0.27,0.06,0.0285170132699064
1019,0.6538461792085632,1.6931518153662037,0.0075986656899449,1.0469043018475848,0.0,0.0,0.0,0.0,0.27,0.06,0.0075986656899449
1020,0.7345020838671433,1.7361798157567014,0.0968279430879167,1.0985056749774746,0.0,0.0,0.0,0.0,0.27,0.06,0.0968279430879167
1021,0.7230209433677479,1.3446250122031485,0.15740013952840992,0.7790042083638102,0.0,0.0,0.0,0.0,0.27,0.06,0.15740013952840992
1022,0.9957760701052905,1.015460809215816,0.4196136047484357,0.4392983438589609,0.0,0.0,0.0,0.0,0.27,0.06,0.4196136047484357
1023,1.1952406618380245,0.7465358067751866,0.7327481970797501,0.28404334201691217,0.0,0.0,0.0,0.0,0.27,0.06,0.28404334201691217
1024,1.0038756383397387,0.6583284059746606,0.6247734757314086,0.2792262433663306,0.0,0.0,0.0,0.0,0.27,0.06,0.2792262433663306
1025,0.9653876775396909,0.5658182051350839,0.6133840796968147,0.21381460729220758,0.0,0.0,0.0,0.0,0.27,0.06,0.21381460729220758
1026,2.246072687829229,0.4969734045102825,1.8462580843404537,0.0971588010215077,0.0,0.0,0.0,0.0,0.27,0.06,0.0971588010215077
1027,3.3313133563847748,0.40446320367070626,3.0199741003193235,0.0931239476052549,0.0,0.0,0.0,0.0,0.27,0.06,0.0931239476052549
