t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
30,1.2843839628734668,0.0,1.1826373232555474,0.0,0.0,0.10174663961791951,0.0,3.2319383039900877,0.25,0.05,0.0
31,1.4262771224807764,0.0,1.3281005403933102,0.0,0.0,0.0981765820874662,0.0,3.2061023613354913,0.25,0.05,0.0
32,1.2999806837852412,0.0,1.201804101697775,0.0,0.0,0.0981765820874662,0.0,3.1802664186808953,0.25,0.05,0.0
33,1.3484837412299993,0.0,1.2199616701336802,0.0,0.0,0.1285220710963192,0.0,3.1464448210239686,0.25,0.05,0.0
34,1.3659249107504767,0.0,1.2374028396541576,0.0,0.0,0.1285220710963192,0.0,3.1126232233670423,0.25,0.05,0.0
35,1.2900465076400187,0.004301068675283501,1.1376802592744322,0.0,0.0,0.1480651796903032,0.0,3.0736587023959103,0.25,0.05,0.0
36,1.3544321961219814,0.0098310141149337,1.197419567560639,0.0,0.0,0.1471816144464085,0.0,3.034926698594224,0.25,0.05,0.0
37,1.5418942387897208,0.0130260937022873,1.3792219870621194,0.0,0.0,0.1496461580253136,0.0,2.9955461306928255,0.25,0.05,0.0
38,1.6208871550695858,0.0158525102603308,1.4558400867974872,0.0,0.0,0.1491945580117675,0.0,2.956284404900255,0.25,0.05,0.0
39,1.6009005275936923,0.0183102637890643,1.487934274002022,0.0,0.0,0.0946559898026057,0.0,2.931374933899569,0.25,0.05,0.0
40,1.5581814498906172,0.0203993542884878,1.443459897113884,0.0,0.0,0.0943221984882455,0.0,2.906553302718452,0.25,0.05,0.0
41,1.5057512682052785,0.022488444787911198,1.3833243203593928,0.0,0.0,0.099938503057974,0.0,2.880253696650564,0.25,0.05,0.0
42,1.5440458054410136,0.0238402092287146,1.420483075769499,0.0,0.0,0.0997225204427998,0.0,2.8540109281129853,0.25,0.05,0.0
43,1.653716992011291,0.0258064120517014,1.3083486683366645,0.0,0.0,0.3195619116229249,0.0,2.7699156882122153,0.25,0.05,0.0
44,1.8042387043018937,0.049523733603979395,1.4389425722321376,0.0,0.0,0.3157723984657765,0.0,2.6868176886159585,0.25,0.05,0.0
45,1.4906998022312168,0.0933946340918725,1.2063542857800917,0.0,0.0,0.1909508823592522,0.0,2.636567456416155,0.25,0.05,0.0
46,1.5627898331712968,0.1158830788797841,1.259549037257432,0.0,0.0,0.1873577170340802,0.0,2.587262794038766,0.25,0.05,0.0
47,3.317662328367275,0.1579106642211266,1.1744450208224746,0.0,0.0,1.9853066433236735,0.0,2.064813677374641,0.25,0.05,0.0
48,3.3973874342990023,0.1808906597147848,1.2348618357185064,0.0,0.0,1.981634938865711,0.0,1.5433307987257696,0.25,0.05,0.0
49,3.1379699170307576,0.19772627138660928,2.3232367581010838,0.0,0.0,0.6170068875430641,0.0,1.3809605651618053,0.25,0.05,0.0
50,3.2523443873721125,0.2114896911475169,2.42458463127838,0.0,0.0,0.6162700649462154,0.0,1.2187842322812226,0.25,0.05,0.0
51,3.186212702834225,0.1946540794756924,2.3486695456362767,0.0,0.0,0.6428890777222553,0.0,1.0496028960385235,0.25,0.05,0.0
52,3.3663468290088776,0.2183714010279705,2.506356053483578,0.0,0.0,0.6416193744973286,0.0,0.8807556922234372,0.25,0.05,0.0
53,2.9178160789250374,0.24466936378541881,2.6731467151396187,0.0,0.0,0.0,0.0,0.8807556922234372,0.25,0.05,0.0
54,2.7874726985439477,0.24872465710782898,2.5387480414361185,0.0,0.0,0.0,0.0,0.8807556922234372,0.25,0.05,0.0
55,2.5470326417280846,0.2372961031992183,2.3097365385288664,0.0,0.0,0.0,0.0,0.8807556922234372,0.25,0.05,0.0
56,2.2650435702276353,0.1722885223642176,1.6741472756894957,0.0,0.0,0.4186077721739218,0.0,0.7705957521776683,0.25,0.05,0.0
57,2.4535707875450767,0.12116724896656102,2.3324035385785153,0.0,0.0,0.0,0.0,0.7705957521776683,0.25,0.05,0.0
58,2.58677886810813,0.0895851161223355,2.4971937519857943,0.0,0.0,0.0,0.0,0.7705957521776683,0.25,0.05,0.0
59,2.44036927339599,0.08098297877176829,2.3593862946242217,0.0,0.0,0.0,0.0,0.7705957521776683,0.25,0.05,0.0
60,2.6625716687086847,0.0838093953298118,2.5787622733788726,0.0,0.0,0.0,0.0,0.7705957521776683,0.25,0.05,0.0
61,2.936995809287242,0.0925344203568158,2.8444613889304264,0.0,0.0,0.0,0.0,0.7705957521776683,0.25,0.05,0.0
