t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,P_share,E,c_grid,c_sell,P_simul_imp_exp
1515,2.234,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1516,1.8005,0.0,1.8005,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1517,1.754,0.0,1.754,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1518,1.9345,0.0,1.9345,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1519,1.846,0.0,1.846,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1520,1.799,0.0,1.799,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1521,1.5455,0.0,1.5455,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1522,1.8265,0.0,1.8265,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1523,1.4365,0.0,1.4365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1524,1.653,0.0,1.653,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1525,1.4255,0.0,1.4255,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1526,1.5975,0.0,1.5975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1527,1.372,0.0,1.372,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1528,1.3665,0.0,1.3665,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1529,1.371,0.0,1.371,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1530,1.4005,0.0,1.4005,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1531,1.4885,0.0,1.4885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1532,1.4445,0.0,1.4445,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1533,1.507,0.0,1.507,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1534,1.3835,0.0,1.3835,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1535,1.334,0.0,1.334,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1536,1.452,0.0,1.452,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1537,1.501,0.0,1.501,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1538,1.657,0.0,1.657,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1539,1.387,0.0,1.387,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1540,1.3135,0.0,1.3135,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1541,1.6795,0.0,1.6795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1542,1.453,0.0,1.453,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1543,1.382,0.0,1.382,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1544,1.37,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1545,1.446,0.0,1.446,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1546,1.3145,0.0,1.3145,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1547,1.606,0.0,1.606,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1548,1.323,0.0,1.323,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1549,1.544,0.0,1.544,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1550,1.877,0.0,1.877,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1551,1.4185,0.0,1.4185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1552,1.5045,0.0,1.5045,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1553,1.7675,0.0,1.7675,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1554,1.48,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1555,1.48,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1556,1.327,0.0,1.327,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1557,1.3815,0.0,1.3815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1558,1.332,0.0,1.332,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1559,1.3335,0.0,1.3335,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1560,1.328,0.0,1.328,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1561,1.3315,0.0,1.3315,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1562,1.3735,0.0,1.3735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1563,1.467,0.0,1.467,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1564,1.3955,0.0,1.3955,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1565,1.547,0.0,1.547,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1566,1.461,0.0,1.461,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1567,1.4505,0.0,1.4505,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1568,1.416,0.0,1.416,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1569,1.363,0.0065130468511436,1.3564869531488564,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1570,1.6125,0.011428553908610601,1.6010714460913893,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1571,1.633,0.0158525102603309,1.617147489739669,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1572,1.919,0.0200306912591778,1.898969308740822,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1573,2.439,0.0232257708465314,2.4157742291534685,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1574,2.371,0.0256835243752648,2.345316475624735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1575,2.3935,0.0276497271982516,2.3658502728017483,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1576,2.0875,0.0296159300212384,2.057884069978761,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1577,2.6475,0.0357603138430721,2.611739686156928,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1578,2.8785,0.0652533561878741,2.8132466438121257,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1579,3.0225,0.1031027605303699,2.91939723946963,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1580,2.9535,0.1348077810510319,2.818692218948968,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1581,3.3,0.1736402868050211,3.1263597131949785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1582,4.526,0.20448509359062642,4.321514906409373,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1583,4.2785,0.2176340749693506,4.060865925030649,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1584,4.63,0.2307830563480747,4.3992169436519255,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1585,4.4565,0.222426694350381,4.234073305649619,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1586,4.64,0.22291824505612767,4.417081754943872,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1587,3.622,0.2471271173141524,3.3748728826858474,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1588,3.5355,0.26420850433885,3.27129149566115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1589,3.472,0.27907791318768743,3.1929220868123127,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1590,3.7855,0.22046049152739408,3.565039508472606,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1591,3.7975,0.16675857692456741,3.630741423075433,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1592,3.3755,0.1306296000521848,3.244870399947815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1593,3.478,0.11662040493840409,3.361379595061596,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1594,3.2555,0.1092471443522036,3.146252855647796,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1595,3.127,0.1119506732338104,3.015049326766189,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1596,3.0275,0.1153915281740374,2.912108471825962,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1597,3.381,0.09511506156198589,3.2858849384380138,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1598,3.5525,0.0750843703028081,3.477415629697192,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1599,3.0265,0.0619353889240839,2.9645646110759163,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1600,3.004,0.0428877990763994,2.9611122009236004,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1601,2.874,0.0363747522252556,2.8376252477747443,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1602,3.925,0.0325652342557186,3.892434765744281,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1603,3.978,0.0280183902275616,3.9499816097724394,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1604,4.0215,0.0213824556999812,4.000117544300019,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1605,3.7215,0.011674329261484,3.709825670738516,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1606,4.027,0.0055299454396502,4.02147005456035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1607,3.9145,0.0006144383821831999,3.9138855616178168,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1608,3.465,0.0,3.465,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1609,3.1185,0.0,3.1185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1610,3.2615,0.0,3.2615,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1611,3.1265,0.0,3.1265,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1612,2.9535,0.0,2.9535,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1613,1.9075,0.0,1.9075,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1614,1.867,0.0,1.867,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1615,2.238,0.0,2.238,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1616,2.253,0.0,2.253,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1617,2.091,0.0,2.091,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1618,1.9815,0.0,1.9815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1619,2.119,0.0,2.119,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1620,2.0125,0.0,2.0125,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1621,1.6705,0.0,1.6705,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1622,1.7185,0.0,1.7185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1623,1.6735,0.0,1.6735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1624,1.929,0.0,1.929,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1625,1.946,0.0,1.946,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1626,1.6445,0.0,1.6445,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1627,1.6595,0.0,1.6595,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1628,1.946,0.0,1.946,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1629,1.6575,0.0,1.6575,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1630,1.789,0.0,1.789,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1631,1.64,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1632,2.0055,0.0,2.0055,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1633,2.1075,0.0,2.1075,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1634,1.772,0.0,1.772,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1635,1.901,0.0,1.901,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1636,1.7295,0.0,1.7295,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1637,2.024,0.0,2.024,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1638,1.838,0.0,1.838,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1639,2.0975,0.0,2.0975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1640,1.5815,0.0,1.5815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1641,2.031,0.0,2.031,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1642,1.6645,0.0,1.6645,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1643,1.93,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1644,1.723,0.0,1.723,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1645,1.834,0.0,1.834,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1646,1.8435,0.0,1.8435,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1647,1.6175,0.0,1.6175,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1648,1.7745,0.0,1.7745,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1649,1.991,0.0,1.991,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1650,1.793,0.0,1.793,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1651,1.8895,0.0,1.8895,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1652,2.015,0.0,2.015,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1653,1.8625,0.0,1.8625,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1654,1.8795,0.0,1.8795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1655,1.7725,0.0,1.7725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1656,1.8635,0.0,1.8635,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1657,1.7035,0.0,1.7035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1658,1.9765,0.0,1.9765,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1659,1.8755,0.0,1.8755,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1660,1.8275,0.0,1.8275,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1661,1.8655,0.0,1.8655,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1662,1.683,0.0,1.683,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1663,2.0745,0.0,2.0745,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1664,1.8165,0.0,1.8165,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1665,2.0895,0.0038095179695368,2.085690482030463,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1666,1.762,0.0093394634091871,1.7526605365908128,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1667,1.8425,0.0219968940821646,1.8205031059178356,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1668,1.9425,0.0317050205206619,1.910794979479338,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1669,1.7675,0.030599031432731898,1.736900968567268,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1670,1.7315,0.052473037838459996,1.67902696216154,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1671,1.666,0.0496466212804164,1.6163533787195834,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1672,1.7095,0.0540705776321366,1.6554294223678632,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1673,1.8295,0.069431537186721,1.760068462813279,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1674,1.857,0.0727495044505111,1.784250495549489,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1675,2.475,0.066850895981551,2.408149104018449,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1676,2.6595,0.0555452297493768,2.603954770250623,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1677,2.792,0.047557530780992896,2.744442469219007,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1678,4.071,0.0586174216602936,4.012382578339706,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1679,4.1645,0.0686942111281008,4.0958057888719,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1680,4.8595,0.0625498273062671,4.796950172693732,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1681,4.68,0.0720121783918911,4.607987821608108,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1682,4.027,0.0712748523332711,3.955725147666729,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1683,2.7405,0.0996619055901429,2.6408380944098573,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1684,2.4495,0.08897067774015241,2.360529322259848,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1685,2.375,0.13431623034528511,2.240683769654715,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1686,3.279,0.10064500700163641,3.178354992998363,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1687,3.187,0.1015052207366931,3.085494779263307,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1688,4.454,0.1153915281740374,4.338608471825962,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1689,5.328,0.10347142355967989,5.224528576440321,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1690,5.1965,0.1051918510297934,5.091308148970207,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1691,4.561,0.0895851161223356,4.471414883877664,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1692,4.6745,0.037726516666059,4.636773483333941,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1693,4.768,0.037112078283875596,4.730887921716124,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1694,4.286,0.0390782811068624,4.246921718893137,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1695,4.3045,0.032442346579282,4.272057653420718,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1696,4.9545,0.023348658522968,4.931151341477032,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1697,4.7765,0.0175729377304443,4.7589270622695565,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1698,4.843,0.0125345429965407,4.830465457003459,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1699,4.6965,0.009585238762060501,4.68691476123794,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1700,4.4535,0.0076190359390737004,4.445880964060926,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1701,4.3265,0.007496148262637,4.319003851737364,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1702,4.676,0.0045468440281568,4.671453155971843,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1703,4.3995,0.0006144383821831999,4.398885561617817,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1704,3.6095,0.0,3.6095,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1705,3.054,0.0,3.054,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1706,2.733,0.0,2.733,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1707,2.465,0.0,2.465,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1708,1.9405,0.0,1.9405,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1709,2.2455,0.0,2.2455,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1710,1.6855,0.0,1.6855,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1711,1.612,0.0,1.612,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1712,1.59,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1713,1.957,0.0,1.957,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1714,1.717,0.0,1.717,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1715,1.62,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1716,1.624,0.0,1.624,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1717,1.6435,0.0,1.6435,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1718,1.616,0.0,1.616,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1719,1.5695,0.0,1.5695,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1720,1.7085,0.0,1.7085,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1721,1.785,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1722,1.6285,0.0,1.6285,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1723,1.6085,0.0,1.6085,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1724,1.6815,0.0,1.6815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1725,1.6165,0.0,1.6165,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1726,1.6205,0.0,1.6205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1727,1.626,0.0,1.626,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1728,1.5375,0.0,1.5375,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1729,1.6795,0.0,1.6795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1730,1.631,0.0,1.631,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1731,1.5705,0.0,1.5705,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1732,1.6535,0.0,1.6535,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1733,1.6515,0.0,1.6515,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1734,1.562,0.0,1.562,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1735,1.793,0.0,1.793,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1736,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1737,1.6885,0.0,1.6885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1738,1.8325,0.0,1.8325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1739,1.762,0.0,1.762,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1740,1.9625,0.0,1.9625,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1741,1.5895,0.0,1.5895,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1742,1.778,0.0,1.778,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1743,1.555,0.0,1.555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1744,1.724,0.0,1.724,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1745,1.801,0.0,1.801,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1746,1.572,0.0,1.572,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1747,2.0205,0.0,2.0205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1748,1.7205,0.0,1.7205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1749,1.6755,0.0,1.6755,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1750,1.8185,0.0,1.8185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1751,1.5895,0.0,1.5895,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1752,1.7865,0.0,1.7865,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1753,1.808,0.0,1.808,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1754,1.7205,0.0,1.7205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1755,1.686,0.0,1.686,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1756,1.886,0.0,1.886,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1757,1.6655,0.0,1.6655,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1758,1.59,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1759,1.7105,0.0,1.7105,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1760,1.815,0.0,1.815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1761,1.502,0.0,1.502,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1762,1.7375,0.0009831014114931999,1.7365168985885069,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1763,1.896,0.0072503729097637,1.888749627090236,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1764,1.5905,0.008847912703440399,1.5816520872965594,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1765,1.83,0.0065130468511436,1.8234869531488564,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1766,1.63,0.007496148262637,1.622503851737363,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1767,1.6275,0.0104454524971172,1.6170545475028826,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
